tankaID	サンプルID	書字形出現位置	短歌	subjID	metrics	vaule
42	OV0X_00001	11630	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	6
42	OV0X_00001	11630	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	5
42	OV0X_00001	11630	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
42	OV0X_00001	11630	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
43	OV0X_00001	11890	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	ユーモア、虚しさ
43	OV0X_00001	11890	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	3
43	OV0X_00001	11890	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	1
43	OV0X_00001	11890	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含まない
43	OV0X_00001	11890	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現しない
44	OV0X_00001	12160	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	COMMENT	トレーニング、筋力、同調圧力、異化
44	OV0X_00001	12160	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	GOODorBAD	6
44	OV0X_00001	12160	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	LIKEorDISLIKE	4
44	OV0X_00001	12160	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	METAPHORICAL	比喩を含まない
44	OV0X_00001	12160	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	TEMPORAL	時間を表現しない
45	OV0X_00001	12450	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
45	OV0X_00001	12450	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
45	OV0X_00001	12450	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	4
45	OV0X_00001	12450	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
45	OV0X_00001	12450	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
46	OV0X_00001	12730	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	もどかしい
46	OV0X_00001	12730	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	3
46	OV0X_00001	12730	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
46	OV0X_00001	12730	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
46	OV0X_00001	12730	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
47	OV0X_00001	13010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	近代　追憶　鋭さ
47	OV0X_00001	13010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	3
47	OV0X_00001	13010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	2
47	OV0X_00001	13010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含まない
47	OV0X_00001	13010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現しない
48	OV0X_00001	13290	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	COMMENT
48	OV0X_00001	13290	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	GOODorBAD	2
48	OV0X_00001	13290	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	LIKEorDISLIKE	3
48	OV0X_00001	13290	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	METAPHORICAL	比喩を含まない
48	OV0X_00001	13290	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	TEMPORAL	時間を表現しない
49	OV0X_00001	13570	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	32	COMMENT	尊厳、プライド、美しい、強さ
49	OV0X_00001	13570	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	32	GOODorBAD	5
49	OV0X_00001	13570	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	32	LIKEorDISLIKE	5
49	OV0X_00001	13570	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	32	METAPHORICAL	比喩を含まない
49	OV0X_00001	13570	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	32	TEMPORAL	時間を表現しない
50	OV0X_00001	13850	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	誇り、若々しさ
50	OV0X_00001	13850	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
50	OV0X_00001	13850	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	2
50	OV0X_00001	13850	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
50	OV0X_00001	13850	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
51	OV0X_00001	14130	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	COMMENT	静か
51	OV0X_00001	14130	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	GOODorBAD	4
51	OV0X_00001	14130	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	LIKEorDISLIKE	3
51	OV0X_00001	14130	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	METAPHORICAL	比喩を含まない
51	OV0X_00001	14130	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	TEMPORAL	時間を表現しない
52	OV0X_00001	14410	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	COMMENT	優しさ/柔らかさ
52	OV0X_00001	14410	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	GOODorBAD	4
52	OV0X_00001	14410	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	LIKEorDISLIKE	2
52	OV0X_00001	14410	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	METAPHORICAL	比喩を含まない
52	OV0X_00001	14410	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	TEMPORAL	時間を表現しない
53	OV0X_00001	14680	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
53	OV0X_00001	14680	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	2
53	OV0X_00001	14680	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
53	OV0X_00001	14680	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
53	OV0X_00001	14680	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
54	OV0X_00001	14980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	喫茶店
54	OV0X_00001	14980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	5
54	OV0X_00001	14980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	5
54	OV0X_00001	14980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
54	OV0X_00001	14980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
55	OV0X_00001	15260	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	07	COMMENT	青春の群像
55	OV0X_00001	15260	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	07	GOODorBAD	5
55	OV0X_00001	15260	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	07	LIKEorDISLIKE	5
55	OV0X_00001	15260	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	07	METAPHORICAL	比喩を含まない
55	OV0X_00001	15260	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	07	TEMPORAL	時間を表現する
56	OV0X_00001	15570	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	人混み
56	OV0X_00001	15570	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
56	OV0X_00001	15570	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
56	OV0X_00001	15570	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
56	OV0X_00001	15570	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
57	OV0X_00001	15870	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
57	OV0X_00001	15870	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
57	OV0X_00001	15870	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	2
57	OV0X_00001	15870	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
57	OV0X_00001	15870	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
58	OV0X_00001	16150	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	暗鬼
58	OV0X_00001	16150	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	5
58	OV0X_00001	16150	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
58	OV0X_00001	16150	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
58	OV0X_00001	16150	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
59	OV0X_00001	16430	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	COMMENT	人間関係
59	OV0X_00001	16430	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	GOODorBAD	4
59	OV0X_00001	16430	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	LIKEorDISLIKE	5
59	OV0X_00001	16430	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	METAPHORICAL	比喩を含まない
59	OV0X_00001	16430	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	26	TEMPORAL	時間を表現しない
60	OV0X_00002	10	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	COMMENT	社会派
60	OV0X_00002	10	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	GOODorBAD	3
60	OV0X_00002	10	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	LIKEorDISLIKE	1
60	OV0X_00002	10	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	METAPHORICAL	比喩を含まない
60	OV0X_00002	10	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	TEMPORAL	時間を表現しない
61	OV0X_00002	270	XXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	鬱蒼　緑　涼しさ
61	OV0X_00002	270	XXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	2
61	OV0X_00002	270	XXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	3
61	OV0X_00002	270	XXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含む
61	OV0X_00002	270	XXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現しない
62	OV0X_00002	510	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	貴重、尊さ
62	OV0X_00002	510	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
62	OV0X_00002	510	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
62	OV0X_00002	510	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
62	OV0X_00002	510	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
63	OV0X_00002	770	XXXXXXXXXXXXXXXXXXXXXXXXX	01	COMMENT	悲しさ、諦め
63	OV0X_00002	770	XXXXXXXXXXXXXXXXXXXXXXXXX	01	GOODorBAD	4
63	OV0X_00002	770	XXXXXXXXXXXXXXXXXXXXXXXXX	01	LIKEorDISLIKE	4
63	OV0X_00002	770	XXXXXXXXXXXXXXXXXXXXXXXXX	01	METAPHORICAL	比喩を含まない
63	OV0X_00002	770	XXXXXXXXXXXXXXXXXXXXXXXXX	01	TEMPORAL	時間を表現しない
64	OV0X_00002	1020	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	わびしさ
64	OV0X_00002	1020	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	3
64	OV0X_00002	1020	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	2
64	OV0X_00002	1020	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
64	OV0X_00002	1020	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
65	OV0X_00002	1290	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	自堕落
65	OV0X_00002	1290	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
65	OV0X_00002	1290	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
65	OV0X_00002	1290	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
65	OV0X_00002	1290	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
66	OV0X_00002	1550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	COMMENT
66	OV0X_00002	1550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	GOODorBAD	2
66	OV0X_00002	1550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	LIKEorDISLIKE	2
66	OV0X_00002	1550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	METAPHORICAL	比喩を含まない
66	OV0X_00002	1550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	TEMPORAL	時間を表現する
67	OV0X_00002	1830	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	つらい
67	OV0X_00002	1830	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	3
67	OV0X_00002	1830	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	2
67	OV0X_00002	1830	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
67	OV0X_00002	1830	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
68	OV0X_00002	2130	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	疲労　達成感　感想/物語世界に飲み込まれている、現実への帰還、書籍の題名をそれっぽいものに置き換えても一首として成立しそう
68	OV0X_00002	2130	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	3
68	OV0X_00002	2130	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	3
68	OV0X_00002	2130	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含まない
68	OV0X_00002	2130	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現する
69	OV0X_00002	2400	XXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	日常　ペットへの愛情　観察　/飼われている獣が無防備であることを歌った歌はなんだかんだたくさんあるのかもしれない
69	OV0X_00002	2400	XXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	3
69	OV0X_00002	2400	XXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	3
69	OV0X_00002	2400	XXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含まない
69	OV0X_00002	2400	XXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現しない
70	OV0X_00002	2660	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	ユーモア
70	OV0X_00002	2660	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
70	OV0X_00002	2660	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	2
70	OV0X_00002	2660	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
70	OV0X_00002	2660	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
71	OV0X_00002	2930	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
71	OV0X_00002	2930	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
71	OV0X_00002	2930	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	2
71	OV0X_00002	2930	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
71	OV0X_00002	2930	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
72	OV0X_00002	3240	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	孤独
72	OV0X_00002	3240	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
72	OV0X_00002	3240	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
72	OV0X_00002	3240	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
72	OV0X_00002	3240	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
73	OV0X_00002	3520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
73	OV0X_00002	3520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
73	OV0X_00002	3520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	4
73	OV0X_00002	3520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
73	OV0X_00002	3520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	もの悲しさ
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	6
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	6
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	やるせない
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	7
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
74	OV0X_00002	3780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	水の美しさ、深さ、底知れなさ
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	5
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	21	COMMENT
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	21	GOODorBAD	4
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	21	LIKEorDISLIKE	3
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	21	METAPHORICAL
75	OV0X_00002	4030	XXXXXXXXXXXXXXXXXXXXXXXXXX	21	TEMPORAL
76	OV0X_00002	4290	XXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	深遠、雄大、美しさ、絶景
76	OV0X_00002	4290	XXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	6
76	OV0X_00002	4290	XXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	4
76	OV0X_00002	4290	XXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
76	OV0X_00002	4290	XXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
77	OV0X_00002	4540	XXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
77	OV0X_00002	4540	XXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	4
77	OV0X_00002	4540	XXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	4
77	OV0X_00002	4540	XXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
77	OV0X_00002	4540	XXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
78	OV0X_00002	4780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	看病
78	OV0X_00002	4780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
78	OV0X_00002	4780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
78	OV0X_00002	4780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
78	OV0X_00002	4780	XXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
79	OV0X_00002	5030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	時の流れ、やるせなさ、無力
79	OV0X_00002	5030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
79	OV0X_00002	5030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	4
79	OV0X_00002	5030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
79	OV0X_00002	5030	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
80	OV0X_00002	5290	XXXXXXXXXXXXXXXXXXXXXXX	04	COMMENT	反戦／皮肉
80	OV0X_00002	5290	XXXXXXXXXXXXXXXXXXXXXXX	04	GOODorBAD	2
80	OV0X_00002	5290	XXXXXXXXXXXXXXXXXXXXXXX	04	LIKEorDISLIKE	1
80	OV0X_00002	5290	XXXXXXXXXXXXXXXXXXXXXXX	04	METAPHORICAL	比喩を含まない
80	OV0X_00002	5290	XXXXXXXXXXXXXXXXXXXXXXX	04	TEMPORAL	時間を表現しない
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	文明、愚かさ
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	5
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	5
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含む
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現しない
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	COMMENT	境界，?げ落ちる，生死，気配
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	GOODorBAD	6
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	LIKEorDISLIKE	6
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	METAPHORICAL	比喩を含む
81	OV0X_00002	5520	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	TEMPORAL	時間を表現しない
82	OV0X_00002	5780	XXXXXXXXXXXXXXXXXXXXXXXXX	02	COMMENT	人間、生活風景、冬の水
82	OV0X_00002	5780	XXXXXXXXXXXXXXXXXXXXXXXXX	02	GOODorBAD	5
82	OV0X_00002	5780	XXXXXXXXXXXXXXXXXXXXXXXXX	02	LIKEorDISLIKE	6
82	OV0X_00002	5780	XXXXXXXXXXXXXXXXXXXXXXXXX	02	METAPHORICAL	比喩を含まない
82	OV0X_00002	5780	XXXXXXXXXXXXXXXXXXXXXXXXX	02	TEMPORAL	時間を表現しない
83	OV0X_00002	6030	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	COMMENT	地方、消滅、老朽化、感傷
83	OV0X_00002	6030	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	GOODorBAD	5
83	OV0X_00002	6030	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	LIKEorDISLIKE	4
83	OV0X_00002	6030	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	METAPHORICAL	比喩を含まない
83	OV0X_00002	6030	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	TEMPORAL	時間を表現する
84	OV0X_00002	6290	XXXXXXXXXXXXXXXXXXXXXXXXX	11	COMMENT
84	OV0X_00002	6290	XXXXXXXXXXXXXXXXXXXXXXXXX	11	GOODorBAD	3
84	OV0X_00002	6290	XXXXXXXXXXXXXXXXXXXXXXXXX	11	LIKEorDISLIKE	3
84	OV0X_00002	6290	XXXXXXXXXXXXXXXXXXXXXXXXX	11	METAPHORICAL	比喩を含む
84	OV0X_00002	6290	XXXXXXXXXXXXXXXXXXXXXXXXX	11	TEMPORAL	時間を表現しない
85	OV0X_00002	6540	XXXXXXXXXXXXXXXXXXXXXXX	31	COMMENT	保健所/殺処分
85	OV0X_00002	6540	XXXXXXXXXXXXXXXXXXXXXXX	31	GOODorBAD	5
85	OV0X_00002	6540	XXXXXXXXXXXXXXXXXXXXXXX	31	LIKEorDISLIKE	6
85	OV0X_00002	6540	XXXXXXXXXXXXXXXXXXXXXXX	31	METAPHORICAL	比喩を含む
85	OV0X_00002	6540	XXXXXXXXXXXXXXXXXXXXXXX	31	TEMPORAL	時間を表現する
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	憐れみ、同情
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	2
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	鬱
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	5
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	5
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
86	OV0X_00002	6770	XXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
87	OV0X_00002	7000	XXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	夕暮れ　寂寥感　
